CDS	UCE	coding_UCE	nocoding_UCE
0.169882726	0.469119945	0	0.525962841
1.727141048	0.93823989	4.340729937	0.525962841
0.028313788	0	0	0
0.283137877	0.469119945	0	0.525962841
3.737419972	6.567679231	4.340729937	6.837516929
1.557258322	2.81471967	4.340729937	2.629814204
4.218754362	4.691199451	0	5.259628407
4.671774965	10.32063879	13.02218981	9.993293974
0.622903329	1.407359835	0	1.577888522
1.189179082	1.407359835	4.340729937	1.051925681
0.311451664	0.469119945	0	0.525962841
2.54824089	4.691199451	0	5.259628407
0.48133439	0.93823989	0	1.051925681
0.283137877	0	0	0
0.48133439	0.469119945	0	0.525962841
2.265103013	2.81471967	8.681459874	2.103851363
1.075923931	0.93823989	0	1.051925681
14.58160065	16.41919808	8.681459874	17.35677374
5.832640259	13.13535846	17.36291975	12.62310818
0.84941363	1.407359835	4.340729937	1.051925681
0.113255151	0	0	0
1.840396198	2.81471967	8.681459874	2.103851363
0.821099842	1.407359835	4.340729937	1.051925681
4.190440574	4.222079506	0	4.733665567
2.661496041	3.283839615	0	3.681739885
1.557258322	3.283839615	4.340729937	3.155777044
0.453020603	0	0	0
5.09648178	4.222079506	8.681459874	3.681739885
4.190440574	4.222079506	8.681459874	3.681739885
0.169882726	0.469119945	0	0.525962841
0.877727418	0	0	0
1.670513472	1.87647978	0	2.103851363
1.132551507	0	0	0
0.396393027	0	0	0
0.198196514	0.93823989	0	1.051925681
2.321730589	3.75295956	0	4.207702726
1.387375596	0.93823989	0	1.051925681
0.396393027	0	0	0
2.236789226	7.036799176	4.340729937	7.36347977
1.33074802	3.75295956	0	4.207702726
1.868709986	2.345599725	4.340729937	2.103851363
0.453020603	0.469119945	0	0.525962841
10.3345325	20.17215764	17.36291975	20.51255079
1.69882726	2.345599725	0	2.629814204
1.500630746	0	0	0
1.104237719	2.345599725	0	2.629814204
0.622903329	1.87647978	0	2.103851363
0.736158479	0	0	0
1.585572109	2.345599725	0	2.629814204
1.528944534	0.93823989	0	1.051925681
3.057889068	5.629439341	0	6.311554089
0.36807924	0.93823989	0	1.051925681
2.576554678	2.345599725	0	2.629814204
2.633182253	3.75295956	0	4.207702726
0.679530904	0	0	0
4.218754362	7.975039066	0	8.941368292
6.398916012	12.19711857	8.681459874	12.62310818
9.93813947	17.35743797	4.340729937	18.93466227
1.33074802	1.407359835	0	1.577888522
1.925337561	5.160319396	13.02218981	4.207702726
3.001261492	6.567679231	4.340729937	6.837516929
1.727141048	1.407359835	0	1.577888522
3.114516643	6.098559286	4.340729937	6.311554089
1.925337561	3.283839615	4.340729937	3.155777044
0.821099842	0.93823989	4.340729937	0.525962841
3.057889068	3.75295956	4.340729937	3.681739885
0.679530904	0.93823989	0	1.051925681
1.472316959	1.407359835	4.340729937	1.051925681
0.48133439	0	0	0
0.906041205	1.87647978	0	2.103851363
3.935616485	5.160319396	4.340729937	5.259628407
0.594589541	2.345599725	4.340729937	2.103851363
16.33705548	16.88831802	13.02218981	17.35677374
1.21749287	1.407359835	0	1.577888522
2.434985739	4.222079506	4.340729937	4.207702726
0.084941363	0	0	0
1.868709986	0.469119945	0	0.525962841
3.369340732	8.444159011	8.681459874	8.415405452
1.047610144	0	0	0
3.935616485	6.098559286	13.02218981	5.259628407
1.189179082	1.87647978	0	2.103851363
0.056627575	0	0	0
1.274120445	1.407359835	8.681459874	0.525962841
5.974209197	11.72799863	4.340729937	12.62310818
5.776012684	8.913278956	8.681459874	8.941368292
0.028313788	0.469119945	0	0.525962841
3.765733759	4.691199451	8.681459874	4.207702726
0.141568938	0	0	0
0	0.469119945	0	0.525962841
13.13759748	16.41919808	13.02218981	16.8308109
3.142830431	4.691199451	4.340729937	4.733665567
6.285660862	7.505919121	8.681459874	7.36347977
2.0669065	1.407359835	0	1.577888522
3.171144218	6.098559286	0	6.837516929
1.387375596	2.81471967	4.340729937	2.629814204
3.51090967	6.567679231	13.02218981	5.785591248
0.396393027	0	0	0
4.700088752	9.382398901	4.340729937	9.993293974
0.48133439	0	0	0
0.283137877	0	0	0
0.821099842	0.469119945	0	0.525962841
1.613885897	0.93823989	0	1.051925681
2.888006342	4.691199451	0	5.259628407
3.482595883	4.691199451	0	5.259628407
0.792786055	0.93823989	0	1.051925681
1.160865294	0.469119945	0	0.525962841
5.464561019	4.691199451	8.681459874	4.207702726
2.18016165	1.87647978	0	2.103851363
1.132551507	0.93823989	0	1.051925681
1.33074802	0.469119945	0	0.525962841
1.500630746	0.93823989	4.340729937	0.525962841
0.84941363	1.407359835	4.340729937	1.051925681
0.84941363	0.469119945	0	0.525962841
0	0	0	0
4.162126787	5.629439341	8.681459874	5.259628407
0.084941363	0	0	0
1.245806657	0.93823989	4.340729937	0.525962841
0.48133439	0	0	0
0.906041205	1.407359835	4.340729937	1.051925681
5.974209197	13.60447841	4.340729937	14.72695954
0.764472267	0.93823989	4.340729937	0.525962841
2.633182253	1.87647978	0	2.103851363
3.765733759	1.87647978	0	2.103851363
3.794047547	9.851518846	8.681459874	9.993293974
2.151847863	4.691199451	0	5.259628407
2.151847863	1.407359835	0	1.577888522
0.566275753	0	0	0
0	0	0	0
0.509648178	0.93823989	8.681459874	0
0.566275753	0.469119945	4.340729937	0
1.783768623	2.345599725	0	2.629814204
2.350044376	2.345599725	0	2.629814204
1.132551507	1.407359835	0	1.577888522
0.056627575	0	0	0
1.21749287	3.283839615	0	3.681739885
0.311451664	0	0	0
0.566275753	0	0	0
1.302434233	2.345599725	4.340729937	2.103851363
0.424706815	1.407359835	4.340729937	1.051925681
0.509648178	0	0	0
2.378358164	6.098559286	4.340729937	6.311554089
2.265103013	2.81471967	0	3.155777044
0.028313788	0.469119945	0	0.525962841
2.746437404	6.098559286	0	6.837516929
0.990982568	1.87647978	8.681459874	1.051925681
0.339765452	0.93823989	4.340729937	0.525962841
0.934354993	1.87647978	0	2.103851363
0.36807924	1.407359835	0	1.577888522
0.792786055	3.283839615	4.340729937	3.155777044
0.537961966	0.469119945	0	0.525962841
2.718123616	2.81471967	4.340729937	2.629814204
0.792786055	0	0	0
0.906041205	0.93823989	0	1.051925681
0.594589541	0.469119945	0	0.525962841
1.642199685	2.345599725	4.340729937	2.103851363
4.671774965	7.505919121	13.02218981	6.837516929
2.265103013	2.81471967	4.340729937	2.629814204
0.792786055	0.469119945	0	0.525962841
1.075923931	1.407359835	0	1.577888522
2.321730589	3.283839615	4.340729937	3.155777044
3.765733759	3.75295956	4.340729937	3.681739885
2.746437404	3.75295956	4.340729937	3.681739885
0.254824089	0.469119945	0	0.525962841
0.396393027	0	0	0
0.736158479	0.469119945	0	0.525962841
0.651217116	0	0	0
2.944633917	4.222079506	0	4.733665567
3.39765452	4.222079506	4.340729937	4.207702726
0.311451664	0.469119945	4.340729937	0
1.274120445	2.345599725	4.340729937	2.103851363
1.075923931	0.469119945	0	0.525962841
0.962668781	1.407359835	0	1.577888522
1.897023774	2.81471967	0	3.155777044
2.859692554	5.160319396	4.340729937	5.259628407
0.934354993	0.93823989	4.340729937	0.525962841
1.019296356	1.87647978	0	2.103851363
0.792786055	0.93823989	0	1.051925681
3.709106184	7.505919121	13.02218981	6.837516929
4.898285266	5.160319396	8.681459874	4.733665567
3.963930273	4.222079506	0	4.733665567
1.755454835	2.81471967	0	3.155777044
0.169882726	0	0	0
2.406671952	1.87647978	0	2.103851363
1.019296356	1.407359835	0	1.577888522
1.075923931	0.93823989	0	1.051925681
2.604868465	0.93823989	0	1.051925681
1.981965137	3.283839615	0	3.681739885
3.171144218	5.629439341	4.340729937	5.785591248
0.566275753	0.469119945	0	0.525962841
0.84941363	2.345599725	0	2.629814204
0.311451664	0.469119945	0	0.525962841
0.906041205	1.407359835	0	1.577888522
0.821099842	1.87647978	4.340729937	1.577888522
1.189179082	3.283839615	0	3.681739885
0.934354993	3.75295956	4.340729937	3.681739885
1.274120445	1.407359835	0	1.577888522
4.162126787	0.93823989	4.340729937	0.525962841
2.972947705	1.407359835	4.340729937	1.051925681
0	0	0	0
1.359061808	0.93823989	0	1.051925681
1.302434233	1.87647978	0	2.103851363
5.011540417	12.66623852	8.681459874	13.14907102
14.6948558	16.88831802	8.681459874	17.88273658
1.472316959	2.345599725	4.340729937	2.103851363
1.302434233	1.87647978	4.340729937	1.577888522
1.613885897	2.345599725	4.340729937	2.103851363
1.444003171	0.469119945	0	0.525962841
0.453020603	0.93823989	0	1.051925681
1.359061808	0.469119945	0	0.525962841
0.622903329	1.87647978	4.340729937	1.577888522
0.651217116	0.93823989	4.340729937	0.525962841
2.095220287	1.407359835	0	1.577888522
0.792786055	0	0	0
1.812082411	2.345599725	0	2.629814204
2.576554678	3.283839615	0	3.681739885
0.028313788	0	0	0
2.91632013	3.75295956	8.681459874	3.155777044
3.199458006	3.75295956	4.340729937	3.681739885
1.557258322	3.283839615	4.340729937	3.155777044
0.113255151	0	0	0
0.707844692	1.407359835	0	1.577888522
1.019296356	1.87647978	4.340729937	1.577888522
0.566275753	1.407359835	0	1.577888522
0.48133439	0.93823989	4.340729937	0.525962841
0.792786055	1.407359835	4.340729937	1.051925681
2.944633917	2.345599725	8.681459874	1.577888522
11.32551507	9.851518846	13.02218981	9.467331133
1.415689383	2.81471967	0	3.155777044
1.274120445	1.407359835	0	1.577888522
0.962668781	0.93823989	0	1.051925681
0.056627575	0	0	0
5.719385108	7.505919121	4.340729937	7.889442611
0.311451664	0	0	0
1.21749287	2.345599725	4.340729937	2.103851363
2.038592712	3.283839615	0	3.681739885
1.21749287	1.407359835	4.340729937	1.051925681
13.02434233	19.23391775	17.36291975	19.46062511
3.369340732	7.975039066	4.340729937	8.415405452
8.154370848	10.78975874	4.340729937	11.5711825
1.500630746	1.87647978	0	2.103851363
3.284399369	5.160319396	4.340729937	5.259628407
0.764472267	0.93823989	0	1.051925681
0.028313788	0	0	0
0.679530904	0.469119945	0	0.525962841
1.585572109	1.407359835	0	1.577888522
1.585572109	4.222079506	4.340729937	4.207702726
0.283137877	0	0	0
2.406671952	2.345599725	4.340729937	2.103851363
3.539223458	5.160319396	13.02218981	4.207702726
2.321730589	3.283839615	8.681459874	2.629814204
0.594589541	0	0	0
1.302434233	1.407359835	0	1.577888522
1.557258322	1.87647978	0	2.103851363
1.415689383	2.81471967	4.340729937	2.629814204
3.680792396	4.691199451	0	5.259628407
2.434985739	1.407359835	0	1.577888522
0.169882726	0.469119945	0	0.525962841
0.906041205	0.469119945	4.340729937	0
4.275381937	6.567679231	4.340729937	6.837516929
1.359061808	2.345599725	0	2.629814204
2.661496041	3.283839615	4.340729937	3.155777044
1.840396198	1.407359835	0	1.577888522
2.434985739	2.81471967	0	3.155777044
0.424706815	0	0	0
4.077185424	5.160319396	0	5.785591248
1.359061808	1.407359835	0	1.577888522
0.028313788	0	0	0
1.245806657	0.93823989	0	1.051925681
0.594589541	1.407359835	4.340729937	1.051925681
2.123534075	1.407359835	4.340729937	1.051925681
1.33074802	2.345599725	0	2.629814204
0.141568938	0	0	0
3.142830431	3.75295956	0	4.207702726
1.160865294	3.75295956	8.681459874	3.155777044
1.132551507	2.81471967	17.36291975	1.051925681
0.169882726	0.93823989	4.340729937	0.525962841
1.897023774	3.283839615	0	3.681739885
1.500630746	1.407359835	4.340729937	1.051925681
3.312713157	2.81471967	0	3.155777044
4.416950876	5.629439341	0	6.311554089
0.226510301	0	0	0
8.465822512	11.25887868	4.340729937	12.09714534
4.218754362	8.913278956	0	9.993293974
0.084941363	0	0	0
0.651217116	0	0	0
4.275381937	6.098559286	8.681459874	5.785591248
0.424706815	0.469119945	0	0.525962841
8.324253574	14.07359835	4.340729937	15.25292238
1.840396198	0.93823989	4.340729937	0.525962841
0.622903329	0	0	0
0.056627575	0	0	0
1.387375596	2.345599725	4.340729937	2.103851363
1.727141048	0.93823989	0	1.051925681
2.661496041	4.222079506	8.681459874	3.681739885
2.689809828	1.87647978	0	2.103851363
1.359061808	0.469119945	0	0.525962841
1.840396198	1.87647978	0	2.103851363
1.415689383	3.75295956	0	4.207702726
2.378358164	3.75295956	0	4.207702726
0.622903329	0.93823989	0	1.051925681
4.586833602	5.629439341	0	6.311554089
2.293416801	3.75295956	0	4.207702726
0.113255151	0.93823989	0	1.051925681
1.642199685	0.469119945	0	0.525962841
2.236789226	1.407359835	0	1.577888522
0.396393027	0.469119945	0	0.525962841
175.74368	272.0895681	173.6291975	284.019934
1.783768623	1.407359835	0	1.577888522
0.566275753	0.469119945	0	0.525962841
0.396393027	0.469119945	0	0.525962841
0.254824089	0.469119945	0	0.525962841
0.169882726	0	0	0
2.831378767	5.160319396	0	5.785591248
0.48133439	0	0	0
0.84941363	0.93823989	4.340729937	0.525962841
1.047610144	1.407359835	0	1.577888522
2.406671952	3.75295956	0	4.207702726
3.935616485	7.975039066	0	8.941368292
1.953651349	3.75295956	4.340729937	3.681739885
1.897023774	0	0	0
0.906041205	0.469119945	0	0.525962841
2.321730589	0.93823989	0	1.051925681
0.990982568	1.87647978	0	2.103851363
0.169882726	0	0	0
1.585572109	2.345599725	4.340729937	2.103851363
3.51090967	9.851518846	13.02218981	9.467331133
2.236789226	3.75295956	0	4.207702726
3.822361335	1.407359835	0	1.577888522
0.396393027	0	0	0
1.897023774	5.629439341	4.340729937	5.785591248
0.84941363	1.407359835	4.340729937	1.051925681
2.831378767	1.407359835	4.340729937	1.051925681
0.028313788	0	0	0
2.803064979	4.222079506	0	4.733665567
2.491613315	3.75295956	8.681459874	3.155777044
0.566275753	0.469119945	0	0.525962841
0.226510301	0.93823989	0	1.051925681
0.254824089	0	0	0
3.794047547	4.222079506	8.681459874	3.681739885
8.041115697	16.88831802	4.340729937	18.40869943
0.141568938	0	0	0
0.792786055	0.93823989	0	1.051925681
2.038592712	2.81471967	0	3.155777044
0.453020603	0	0	0
1.33074802	1.87647978	4.340729937	1.577888522
7.814605396	10.32063879	30.38510956	7.889442611
1.160865294	0.469119945	0	0.525962841
1.953651349	4.222079506	0	4.733665567
1.727141048	0.469119945	0	0.525962841
0.651217116	0	0	0
1.613885897	0.469119945	0	0.525962841
0.651217116	0	0	0
0	0	0	0
2.151847863	3.283839615	8.681459874	2.629814204
10.53272901	13.13535846	13.02218981	13.14907102
1.444003171	0.469119945	4.340729937	0
2.321730589	4.691199451	0	5.259628407
0.169882726	0	0	0
6.653740101	3.283839615	0	3.681739885
2.378358164	3.283839615	0	3.681739885
1.981965137	2.345599725	4.340729937	2.103851363
1.019296356	0.469119945	0	0.525962841
1.415689383	0.469119945	0	0.525962841
2.519927102	3.283839615	4.340729937	3.155777044
0.537961966	0	0	0
2.208475438	4.691199451	0	5.259628407
2.095220287	1.407359835	0	1.577888522
2.689809828	5.629439341	8.681459874	5.259628407
0.736158479	0	0	0
2.095220287	1.87647978	0	2.103851363
0.566275753	0.469119945	0	0.525962841
38.30855471	39.40607538	39.06656943	39.44721305
1.21749287	0.469119945	0	0.525962841
3.794047547	7.975039066	4.340729937	8.415405452
0.537961966	0.93823989	4.340729937	0.525962841
1.104237719	0.93823989	0	1.051925681
2.038592712	4.222079506	4.340729937	4.207702726
2.519927102	0.469119945	0	0.525962841
1.160865294	3.75295956	0	4.207702726
1.868709986	3.283839615	4.340729937	3.155777044
1.075923931	1.407359835	4.340729937	1.051925681
2.265103013	2.81471967	4.340729937	2.629814204
0.084941363	0.469119945	0	0.525962841
3.425968307	5.629439341	0	6.311554089
1.189179082	0.93823989	4.340729937	0.525962841
1.585572109	2.345599725	4.340729937	2.103851363
0.056627575	0	0	0
6.851936615	9.382398901	4.340729937	9.993293974
3.142830431	4.222079506	4.340729937	4.207702726
1.613885897	2.345599725	4.340729937	2.103851363
0.169882726	0	0	0
1.981965137	2.81471967	8.681459874	2.103851363
70.35976235	74.12095132	78.13313887	73.6347977
1.981965137	1.87647978	0	2.103851363
2.972947705	6.098559286	13.02218981	5.259628407
0.396393027	2.345599725	0	2.629814204
0.934354993	1.407359835	0	1.577888522
0.566275753	0.93823989	0	1.051925681
7.871232971	5.629439341	8.681459874	5.259628407
1.953651349	1.87647978	0	2.103851363
2.236789226	4.222079506	13.02218981	3.155777044
2.350044376	4.222079506	8.681459874	3.681739885
0.339765452	0	0	0
2.123534075	5.160319396	8.681459874	4.733665567
14.75148337	17.82655791	30.38510956	16.30484806
1.727141048	1.407359835	0	1.577888522
1.019296356	2.81471967	0	3.155777044
3.369340732	2.81471967	0	3.155777044
2.972947705	4.222079506	8.681459874	3.681739885
0.594589541	0.469119945	0	0.525962841
0.679530904	0.93823989	0	1.051925681
1.415689383	1.407359835	0	1.577888522
0.056627575	0.469119945	0	0.525962841
0.453020603	0.469119945	0	0.525962841
0.990982568	0.93823989	0	1.051925681
3.086202855	4.222079506	13.02218981	3.155777044
1.245806657	2.81471967	4.340729937	2.629814204
1.189179082	2.345599725	4.340729937	2.103851363
0.990982568	1.407359835	4.340729937	1.051925681
0.622903329	1.407359835	8.681459874	0.525962841
7.389898581	7.975039066	13.02218981	7.36347977
1.33074802	1.87647978	0	2.103851363
4.898285266	5.629439341	8.681459874	5.259628407
1.019296356	0	0	0
1.868709986	1.407359835	0	1.577888522
0.084941363	0	0	0
3.992244061	2.81471967	0	3.155777044
0.906041205	2.345599725	0	2.629814204
14.86473852	26.73983687	13.02218981	28.4019934
0.113255151	0	0	0
3.963930273	4.691199451	13.02218981	3.681739885
2.293416801	0	0	0
2.18016165	4.222079506	0	4.733665567
0.990982568	0	0	0
1.868709986	1.87647978	0	2.103851363
2.689809828	2.345599725	0	2.629814204
1.245806657	0	0	0
0.509648178	0	0	0
1.019296356	1.87647978	4.340729937	1.577888522
2.434985739	5.629439341	4.340729937	5.785591248
1.444003171	1.87647978	0	2.103851363
1.019296356	2.81471967	4.340729937	2.629814204
0.537961966	0	0	0
0.934354993	0	0	0
2.576554678	7.036799176	0	7.889442611
1.21749287	1.87647978	4.340729937	1.577888522
0.311451664	0	0	0
8.409194937	21.57951747	4.340729937	23.66832783
4.218754362	7.505919121	21.70364969	5.785591248
2.54824089	2.345599725	8.681459874	1.577888522
3.114516643	4.222079506	4.340729937	4.207702726
1.557258322	3.283839615	4.340729937	3.155777044
5.011540417	2.81471967	4.340729937	2.629814204
1.613885897	2.81471967	8.681459874	2.103851363
3.963930273	4.691199451	4.340729937	4.733665567
4.72840254	7.036799176	4.340729937	7.36347977
1.897023774	3.283839615	4.340729937	3.155777044
3.765733759	5.629439341	4.340729937	5.785591248
0.622903329	0	0	0
2.54824089	4.222079506	8.681459874	3.681739885
1.33074802	3.283839615	0	3.681739885
0.934354993	0.469119945	0	0.525962841
0.651217116	0.469119945	4.340729937	0
2.123534075	3.283839615	0	3.681739885
10.3345325	9.382398901	0	10.51925681
1.812082411	1.87647978	0	2.103851363
0.113255151	0.469119945	0	0.525962841
2.491613315	3.75295956	8.681459874	3.155777044
0.48133439	0.469119945	0	0.525962841
3.057889068	6.098559286	0	6.837516929
41.87609196	34.71487593	47.74802931	33.13565897
1.69882726	2.345599725	0	2.629814204
2.208475438	3.283839615	4.340729937	3.155777044
3.482595883	7.975039066	13.02218981	7.36347977
2.321730589	4.222079506	4.340729937	4.207702726
2.972947705	5.160319396	4.340729937	5.259628407
0.821099842	1.407359835	4.340729937	1.051925681
0.651217116	0.469119945	0	0.525962841
0.283137877	0.469119945	0	0.525962841
1.868709986	2.81471967	8.681459874	2.103851363
1.415689383	1.407359835	4.340729937	1.051925681
3.794047547	5.629439341	4.340729937	5.785591248
0.736158479	0.93823989	0	1.051925681
0	0	0	0
6.568798738	9.382398901	8.681459874	9.467331133
2.095220287	3.75295956	4.340729937	3.681739885
6.766995252	6.098559286	8.681459874	5.785591248
1.189179082	3.283839615	4.340729937	3.155777044
1.189179082	1.407359835	4.340729937	1.051925681
0.622903329	2.345599725	0	2.629814204
2.576554678	3.75295956	4.340729937	3.681739885
0.509648178	0.469119945	0	0.525962841
2.831378767	1.407359835	0	1.577888522
2.095220287	4.691199451	0	5.259628407
0.764472267	1.407359835	0	1.577888522
1.047610144	0.469119945	0	0.525962841
1.528944534	2.81471967	0	3.155777044
2.293416801	0.93823989	0	1.051925681
4.558519814	7.505919121	4.340729937	7.889442611
4.3603233	5.160319396	0	5.785591248
8.210998423	7.505919121	8.681459874	7.36347977
1.047610144	0.469119945	0	0.525962841
0.339765452	0	0	0
3.822361335	5.160319396	8.681459874	4.733665567
1.132551507	0.469119945	4.340729937	0
2.293416801	3.75295956	0	4.207702726
2.0669065	1.407359835	0	1.577888522
3.341026944	6.567679231	4.340729937	6.837516929
4.72840254	3.75295956	4.340729937	3.681739885
2.18016165	5.160319396	8.681459874	4.733665567
1.160865294	2.81471967	4.340729937	2.629814204
1.075923931	0.469119945	0	0.525962841
1.047610144	0.93823989	8.681459874	0
1.33074802	1.407359835	4.340729937	1.051925681
1.642199685	3.75295956	4.340729937	3.681739885
4.077185424	7.505919121	13.02218981	6.837516929
0.311451664	0	0	0
0.934354993	0.93823989	4.340729937	0.525962841
2.18016165	2.345599725	0	2.629814204
0.792786055	0.93823989	0	1.051925681
0.707844692	1.407359835	0	1.577888522
3.114516643	5.629439341	8.681459874	5.259628407
2.095220287	3.75295956	4.340729937	3.681739885
9.655001594	13.60447841	13.02218981	13.67503386
3.001261492	5.629439341	4.340729937	5.785591248
3.369340732	6.567679231	4.340729937	6.837516929
0.509648178	1.407359835	0	1.577888522
1.302434233	0.93823989	0	1.051925681
0.254824089	1.407359835	0	1.577888522
4.586833602	6.098559286	17.36291975	4.733665567
1.245806657	0.469119945	4.340729937	0
2.746437404	3.283839615	0	3.681739885
1.359061808	2.345599725	0	2.629814204
0.651217116	0	0	0
1.840396198	2.345599725	0	2.629814204
1.783768623	3.75295956	4.340729937	3.681739885
0.934354993	0.469119945	0	0.525962841
0.679530904	0.93823989	0	1.051925681
0.84941363	1.407359835	0	1.577888522
1.160865294	1.87647978	0	2.103851363
3.624164821	5.629439341	0	6.311554089
0.028313788	0	0	0
3.312713157	3.283839615	0	3.681739885
0.707844692	0.469119945	0	0.525962841
0.424706815	0.469119945	0	0.525962841
0.736158479	0.93823989	0	1.051925681
2.661496041	3.283839615	8.681459874	2.629814204
1.613885897	0.469119945	0	0.525962841
2.774751191	3.283839615	0	3.681739885
0.764472267	0.469119945	4.340729937	0
0.311451664	0.469119945	0	0.525962841
0.396393027	0.469119945	0	0.525962841
0.537961966	0.469119945	0	0.525962841
2.972947705	8.913278956	4.340729937	9.467331133
0.84941363	0.469119945	0	0.525962841
0.311451664	0.469119945	4.340729937	0
0.821099842	1.87647978	4.340729937	1.577888522
1.925337561	1.407359835	4.340729937	1.051925681
2.236789226	4.691199451	0	5.259628407
3.595851033	7.036799176	8.681459874	6.837516929
3.086202855	6.098559286	4.340729937	6.311554089
1.925337561	2.345599725	8.681459874	1.577888522
0.36807924	0.469119945	0	0.525962841
7.786291608	13.13535846	13.02218981	13.14907102
5.407933444	7.975039066	8.681459874	7.889442611
1.047610144	1.87647978	0	2.103851363
0.311451664	0.469119945	0	0.525962841
2.265103013	2.345599725	0	2.629814204
2.123534075	3.283839615	4.340729937	3.155777044
1.33074802	3.75295956	4.340729937	3.681739885
1.160865294	0.93823989	0	1.051925681
4.332009513	4.222079506	0	4.733665567
0.113255151	0	0	0
2.293416801	1.407359835	8.681459874	0.525962841
3.87898891	6.567679231	4.340729937	6.837516929
0.877727418	0.469119945	0	0.525962841
0.906041205	1.407359835	0	1.577888522
3.227771794	1.87647978	0	2.103851363
0.990982568	0.469119945	4.340729937	0
0.821099842	0.93823989	8.681459874	0
0.679530904	1.87647978	0	2.103851363
0.792786055	0.469119945	0	0.525962841
0.84941363	0.469119945	0	0.525962841
0.651217116	0.469119945	0	0.525962841
2.095220287	2.345599725	0	2.629814204
3.39765452	2.345599725	0	2.629814204
0.792786055	1.407359835	4.340729937	1.051925681
2.661496041	5.160319396	8.681459874	4.733665567
0.651217116	2.81471967	0	3.155777044
0.056627575	0	0	0
2.576554678	2.345599725	0	2.629814204
2.236789226	2.81471967	4.340729937	2.629814204
1.981965137	7.036799176	8.681459874	6.837516929
1.557258322	6.567679231	13.02218981	5.785591248
2.633182253	4.691199451	4.340729937	4.733665567
5.57781617	5.160319396	8.681459874	4.733665567
4.501892239	6.098559286	0	6.837516929
0.396393027	0.93823989	0	1.051925681
2.491613315	4.222079506	0	4.733665567
3.850675122	8.444159011	0	9.467331133
0.679530904	0.93823989	4.340729937	0.525962841
1.925337561	2.81471967	0	3.155777044
0.169882726	0	0	0
1.075923931	0.93823989	0	1.051925681
1.897023774	2.81471967	4.340729937	2.629814204
0	0	0	0
0.254824089	0	0	0
2.91632013	1.87647978	0	2.103851363
1.613885897	3.283839615	0	3.681739885
1.274120445	1.87647978	4.340729937	1.577888522
3.114516643	7.975039066	4.340729937	8.415405452
6.257347074	11.25887868	8.681459874	11.5711825
1.613885897	2.345599725	4.340729937	2.103851363
1.727141048	0.469119945	0	0.525962841
2.18016165	3.75295956	4.340729937	3.681739885
4.983226629	7.975039066	13.02218981	7.36347977
0.594589541	0.93823989	0	1.051925681
1.33074802	1.87647978	8.681459874	1.051925681
0.141568938	0.469119945	0	0.525962841
0.056627575	0	0	0
1.047610144	0	0	0
2.095220287	2.345599725	4.340729937	2.103851363
0.311451664	0	0	0
0.566275753	0.469119945	0	0.525962841
0.396393027	0.93823989	0	1.051925681
2.0669065	2.345599725	0	2.629814204
1.359061808	2.81471967	0	3.155777044
0.48133439	1.87647978	0	2.103851363
0.651217116	0.93823989	4.340729937	0.525962841
7.220015855	6.567679231	0	7.36347977
1.160865294	2.345599725	0	2.629814204
0.028313788	0	0	0
4.671774965	5.629439341	4.340729937	5.785591248
6.257347074	7.036799176	8.681459874	6.837516929
4.671774965	6.567679231	0	7.36347977
17.6678035	15.01183824	21.70364969	14.2009967
1.670513472	0.469119945	0	0.525962841
11.60865294	21.57951747	17.36291975	22.09043931
2.972947705	6.567679231	17.36291975	5.259628407
0.311451664	1.407359835	0	1.577888522
1.444003171	0.93823989	0	1.051925681
157.1132078	339.6428402	182.3106574	358.7066574
16.02560382	19.70303769	26.04437962	18.93466227
2.0669065	2.81471967	8.681459874	2.103851363
2.54824089	1.87647978	4.340729937	1.577888522
0.254824089	0	0	0
0.736158479	0.93823989	0	1.051925681
1.500630746	0.469119945	4.340729937	0
0.056627575	0	0	0
4.869971478	2.81471967	4.340729937	2.629814204
0.056627575	0	0	0
1.21749287	1.407359835	0	1.577888522
0	0	0	0
1.472316959	0.93823989	0	1.051925681
1.727141048	1.407359835	4.340729937	1.051925681
1.840396198	3.283839615	0	3.681739885
1.160865294	0.93823989	4.340729937	0.525962841
12.71289066	22.98687731	30.38510956	22.09043931
3.02957528	4.222079506	4.340729937	4.207702726
12.11830112	20.64127758	26.04437962	19.98658795
0.679530904	0.469119945	4.340729937	0
0.056627575	0	0	0
5.464561019	9.382398901	13.02218981	8.941368292
3.567537246	5.629439341	4.340729937	5.785591248
0.254824089	0.93823989	4.340729937	0.525962841
3.086202855	2.81471967	4.340729937	2.629814204
1.189179082	1.407359835	4.340729937	1.051925681
9.201980991	15.01183824	0	16.8308109
0.877727418	0.93823989	4.340729937	0.525962841
0.424706815	0	0	0
1.047610144	0.93823989	0	1.051925681
4.841657691	6.098559286	0	6.837516929
1.444003171	1.407359835	0	1.577888522
3.51090967	5.629439341	4.340729937	5.785591248
3.39765452	5.160319396	4.340729937	5.259628407
0.566275753	0.469119945	0	0.525962841
0.622903329	0	0	0
1.302434233	3.283839615	8.681459874	2.629814204
1.472316959	1.87647978	0	2.103851363
0.962668781	0	0	0
2.123534075	3.283839615	4.340729937	3.155777044
4.473578451	5.160319396	8.681459874	4.733665567
4.869971478	7.036799176	4.340729937	7.36347977
1.755454835	5.160319396	4.340729937	5.259628407
15.68583837	13.13535846	17.36291975	12.62310818
